P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981210::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981211::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981212::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981213::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981214::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981215::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981216::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981217::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981218::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981219::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981220::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981221::1.0
P,urn:nasa:pds:lp-mag-calibrated:data-lunarcrds:ma981222::1.0
